OPEN_TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TRADE_VOLUME,CLOSE_TIME,QUOTE_ASSET_VOLUME,TRADE_COUNT,TAKER_BUY_BASE,TAKER_BUY_QUOTE,IGNORE,SYMBOL,PATTERN,MATCH_COUNT,PATTERN_RANK,PATTERN_SCORE,CURRENT_TREND,MAX_PUMP,MAX_DUMP,ETP
2021-02-20,3.33896,3.41409,3.23078,3.34484,2375365,2021-02-20 23:59:59.999,7926375.19633,25228,1082464,3615318.15395,0,BELUSDT,NO_PATTERN,0.0,,,100.17610273857728,102.25010182811414,96.76006900352205,1
2021-02-20,2.70285,2.75,2.473,2.57825,2655125,2021-02-20 23:59:59.999,6838340.33130,25370,1155847,2977928.83902,0,CTKUSDT,NO_PATTERN,0.0,,,95.39005124220729,101.74445492720645,91.49601346726602,1
2021-02-20,1.98925,2.06025,1.89847,2.03149,2744366,2021-02-20 23:59:59.999,5416940.60057,63974,1128177,2230635.59388,0,AXSUSDT,CDLHIKKAKE_Bull,1.0,85.0,100.0,102.12341334673872,103.56918436596708,95.43647103179592,1
2021-02-20,1.56084,1.69028,1.45862,1.66515,20916958,2021-02-20 23:59:59.999,33007794.89073,85606,9765736,15446083.66927,0,ALPHAUSDT,NO_PATTERN,0.0,,,106.68293995540863,108.29297045180799,93.45096230235002,1
2021-02-20,76.3,78.34,72.22,76.777,186992.0,2021-02-20 23:59:59.999,13970408.3502,36760,79513.5,5953184.0496,0,ZENUSDT,CDLHIKKAKE_Bull,1.0,85.0,100.0,100.62516382699869,102.67365661861076,94.6526867627785,1
2021-02-20,0.32959,0.33182,0.3043,0.31666,16426789,2021-02-20 23:59:59.999,5147550.04411,20425,6844648,2146395.17672,0,SKLUSDT,NO_PATTERN,0.0,,,96.07694408204132,100.67659819776085,92.32683030431748,1
2021-02-20,2.1697,2.31106,2.0865,2.27419,22016405,2021-02-20 23:59:59.999,48023483.97588,127841,10578790,23112730.23306,0,GRTUSDT,NO_PATTERN,0.0,,,104.8158731621883,106.51518643130385,96.16536848412223,1
2021-02-20,4.6222,5.0967,4.45,5.0036,11731149,2021-02-20 23:59:59.999,56068870.5867,127789,5298748,25352297.6442,0,1INCHUSDT,NO_PATTERN,0.0,,,108.25148197827872,110.26567435420363,96.27450131971787,1
2021-02-20,56053.1,56730.9,55457.3,55911.8,310.720,2021-02-20 23:59:59.999,17433358.9081,4635,153.033,8583080.5584,0,BTCBUSD,NO_PATTERN,0.0,,,99.74791759956186,101.20921055213718,98.93707930515887,1
2021-02-20,0.04906,0.05049,0.04781,0.0504,103765502,2021-02-20 23:59:59.999,5094066.46114,18601,47796899,2348644.97392,0,AKROUSDT,NO_PATTERN,0.0,,,102.73134936812068,102.91479820627802,97.45209947003669,1
2021-02-20,0.05349,0.0558,0.0495,0.05538,321178371,2021-02-20 23:59:59.999,16654096.90826,56318,155140588,8052215.82757,0,CHZUSDT,NO_PATTERN,0.0,,,103.5333707234997,104.31856421761077,92.54066180594504,1
2021-02-20,0.30691,0.3107,0.288,0.30652,22769792,2021-02-20 23:59:59.999,6779457.96583,23049,10495147,3128720.88736,0,SANDUSDT,CDLMATCHINGLOW_Bull,1.0,7.0,100.0,99.87292691668569,101.23488970708023,93.83858460134891,1
2021-02-20,0.029088,0.031178,0.028037,0.030634,279623362,2021-02-20 23:59:59.999,8264065.678532,33552,136474674,4042203.419710,0,ANKRUSDT,NO_PATTERN,0.0,,,105.31490649064908,107.18509350935095,96.38682618261825,1
2021-02-20,6.357,6.5154,6.1129,6.4476,3918061,2021-02-20 23:59:59.999,24777961.2821,47194,1538315,9731779.9670,0,LUNAUSDT,NO_PATTERN,0.0,,,101.42520056630487,102.4917413874469,96.16013843007707,1
2021-02-20,0.06351,0.06571,0.0613,0.0649,30473274,2021-02-20 23:59:59.999,1936075.69949,10870,14361251,914451.88272,0,BTSUSDT,CDLGAPSIDESIDEWHITE_Bull,1.0,46.0,100.0,102.18863171154149,103.46402141395058,96.52023303416786,1
2021-02-20,10.255,11.215,9.6,10.825,1064001.6,2021-02-20 23:59:59.999,10928950.8960,44239,425442.6,4362946.0963,0,LITUSDT,NO_PATTERN,0.0,,,105.55826426133592,109.36128717698683,93.61287176986835,1
2021-02-20,27.05,27.108,24.188,25.783,132502.5,2021-02-20 23:59:59.999,3350697.8292,19999,53850.4,1364194.4251,0,UNFIUSDT,NO_PATTERN,0.0,,,95.31608133086877,100.21441774491682,89.4195933456562,1
2021-02-20,6.247,6.63,5.847,6.38,2629604.3,2021-02-20 23:59:59.999,16338707.4443,76735,1168078.8,7272347.7994,0,DODOUSDT,NO_PATTERN,0.0,,,102.12902193052665,106.13094285256923,93.59692652473188,1
